GameTimer,Variable1,Variable2
4.061061,Variable1Value,Variable2Value
4.062467,Variable1Value,Variable2Value
4.06406,Variable1Value,Variable2Value
4.065467,Variable1Value,Variable2Value
4.066914,Variable1Value,Variable2Value
4.068683,Variable1Value,Variable2Value
4.070372,Variable1Value,Variable2Value
4.072042,Variable1Value,Variable2Value
4.073486,Variable1Value,Variable2Value
4.074887,Variable1Value,Variable2Value
4.076347,Variable1Value,Variable2Value
4.077774,Variable1Value,Variable2Value
4.079166,Variable1Value,Variable2Value
4.080529,Variable1Value,Variable2Value
4.081898,Variable1Value,Variable2Value
4.083815,Variable1Value,Variable2Value
4.085305,Variable1Value,Variable2Value
4.086896,Variable1Value,Variable2Value
4.088229,Variable1Value,Variable2Value
4.089633,Variable1Value,Variable2Value
4.091476,Variable1Value,Variable2Value
4.093032,Variable1Value,Variable2Value
4.094535,Variable1Value,Variable2Value
4.095896,Variable1Value,Variable2Value
4.097215,Variable1Value,Variable2Value
4.099525,Variable1Value,Variable2Value
4.101433,Variable1Value,Variable2Value
4.103794,Variable1Value,Variable2Value
4.105584,Variable1Value,Variable2Value
4.107754,Variable1Value,Variable2Value
4.109891,Variable1Value,Variable2Value
4.111781,Variable1Value,Variable2Value
4.113918,Variable1Value,Variable2Value
4.116247,Variable1Value,Variable2Value
4.118256,Variable1Value,Variable2Value
4.120109,Variable1Value,Variable2Value
4.122032,Variable1Value,Variable2Value
4.123902,Variable1Value,Variable2Value
4.126019,Variable1Value,Variable2Value
4.127892,Variable1Value,Variable2Value
4.129753,Variable1Value,Variable2Value
4.131406,Variable1Value,Variable2Value
4.133217,Variable1Value,Variable2Value
4.134802,Variable1Value,Variable2Value
4.136316,Variable1Value,Variable2Value
4.137816,Variable1Value,Variable2Value
4.139302,Variable1Value,Variable2Value
4.141003,Variable1Value,Variable2Value
4.142542,Variable1Value,Variable2Value
4.143969,Variable1Value,Variable2Value
4.145561,Variable1Value,Variable2Value
4.146966,Variable1Value,Variable2Value
4.148439,Variable1Value,Variable2Value
4.149974,Variable1Value,Variable2Value
4.151474,Variable1Value,Variable2Value
4.153367,Variable1Value,Variable2Value
4.154789,Variable1Value,Variable2Value
4.156366,Variable1Value,Variable2Value
4.157716,Variable1Value,Variable2Value
4.159096,Variable1Value,Variable2Value
4.1606,Variable1Value,Variable2Value
4.162382,Variable1Value,Variable2Value
4.164014,Variable1Value,Variable2Value
4.168643,Variable1Value,Variable2Value
4.174876,Variable1Value,Variable2Value
4.177794,Variable1Value,Variable2Value
4.179348,Variable1Value,Variable2Value
4.180924,Variable1Value,Variable2Value
4.18232,Variable1Value,Variable2Value
4.183933,Variable1Value,Variable2Value
4.185792,Variable1Value,Variable2Value
4.187254,Variable1Value,Variable2Value
4.188887,Variable1Value,Variable2Value
4.190217,Variable1Value,Variable2Value
4.191864,Variable1Value,Variable2Value
4.193784,Variable1Value,Variable2Value
4.195271,Variable1Value,Variable2Value
4.196808,Variable1Value,Variable2Value
4.198159,Variable1Value,Variable2Value
4.199713,Variable1Value,Variable2Value
4.201688,Variable1Value,Variable2Value
4.203238,Variable1Value,Variable2Value
4.204812,Variable1Value,Variable2Value
4.206418,Variable1Value,Variable2Value
4.208261,Variable1Value,Variable2Value
4.210169,Variable1Value,Variable2Value
4.21176,Variable1Value,Variable2Value
4.213334,Variable1Value,Variable2Value
4.214743,Variable1Value,Variable2Value
4.216087,Variable1Value,Variable2Value
4.217876,Variable1Value,Variable2Value
4.219366,Variable1Value,Variable2Value
4.221014,Variable1Value,Variable2Value
4.222351,Variable1Value,Variable2Value
4.223916,Variable1Value,Variable2Value
4.225898,Variable1Value,Variable2Value
4.228142,Variable1Value,Variable2Value
4.229531,Variable1Value,Variable2Value
4.231223,Variable1Value,Variable2Value
4.232825,Variable1Value,Variable2Value
4.235075,Variable1Value,Variable2Value
4.23647,Variable1Value,Variable2Value
4.237997,Variable1Value,Variable2Value
4.239615,Variable1Value,Variable2Value
4.241816,Variable1Value,Variable2Value
4.243577,Variable1Value,Variable2Value
4.245019,Variable1Value,Variable2Value
4.246449,Variable1Value,Variable2Value
4.247782,Variable1Value,Variable2Value
4.249494,Variable1Value,Variable2Value
4.251361,Variable1Value,Variable2Value
4.252819,Variable1Value,Variable2Value
4.254334,Variable1Value,Variable2Value
4.255692,Variable1Value,Variable2Value
4.257694,Variable1Value,Variable2Value
4.259204,Variable1Value,Variable2Value
4.260544,Variable1Value,Variable2Value
4.26202,Variable1Value,Variable2Value
4.263413,Variable1Value,Variable2Value
4.264903,Variable1Value,Variable2Value
4.267005,Variable1Value,Variable2Value
4.268546,Variable1Value,Variable2Value
4.270149,Variable1Value,Variable2Value
4.271549,Variable1Value,Variable2Value
4.273135,Variable1Value,Variable2Value
4.275068,Variable1Value,Variable2Value
4.276488,Variable1Value,Variable2Value
4.277916,Variable1Value,Variable2Value
4.279259,Variable1Value,Variable2Value
4.281003,Variable1Value,Variable2Value
4.283071,Variable1Value,Variable2Value
4.284612,Variable1Value,Variable2Value
4.286044,Variable1Value,Variable2Value
4.287477,Variable1Value,Variable2Value
4.288936,Variable1Value,Variable2Value
4.290631,Variable1Value,Variable2Value
4.292252,Variable1Value,Variable2Value
4.294097,Variable1Value,Variable2Value
4.295542,Variable1Value,Variable2Value
4.29702,Variable1Value,Variable2Value
4.298637,Variable1Value,Variable2Value
4.300552,Variable1Value,Variable2Value
4.302217,Variable1Value,Variable2Value
4.303704,Variable1Value,Variable2Value
4.305298,Variable1Value,Variable2Value
4.306663,Variable1Value,Variable2Value
4.308113,Variable1Value,Variable2Value
4.309616,Variable1Value,Variable2Value
4.311074,Variable1Value,Variable2Value
4.312649,Variable1Value,Variable2Value
4.314074,Variable1Value,Variable2Value
4.315522,Variable1Value,Variable2Value
4.317805,Variable1Value,Variable2Value
4.319441,Variable1Value,Variable2Value
4.321332,Variable1Value,Variable2Value
4.322796,Variable1Value,Variable2Value
4.324287,Variable1Value,Variable2Value
4.325744,Variable1Value,Variable2Value
4.327219,Variable1Value,Variable2Value
4.328759,Variable1Value,Variable2Value
4.330164,Variable1Value,Variable2Value
4.331647,Variable1Value,Variable2Value
4.333088,Variable1Value,Variable2Value
4.33459,Variable1Value,Variable2Value
4.336307,Variable1Value,Variable2Value
4.337693,Variable1Value,Variable2Value
4.339125,Variable1Value,Variable2Value
4.340446,Variable1Value,Variable2Value
4.342141,Variable1Value,Variable2Value
4.343784,Variable1Value,Variable2Value
4.345169,Variable1Value,Variable2Value
4.346651,Variable1Value,Variable2Value
4.348032,Variable1Value,Variable2Value
4.34935,Variable1Value,Variable2Value
4.351124,Variable1Value,Variable2Value
4.352513,Variable1Value,Variable2Value
4.354007,Variable1Value,Variable2Value
4.355403,Variable1Value,Variable2Value
4.35681,Variable1Value,Variable2Value
4.358446,Variable1Value,Variable2Value
4.359809,Variable1Value,Variable2Value
4.361213,Variable1Value,Variable2Value
4.362813,Variable1Value,Variable2Value
4.36427,Variable1Value,Variable2Value
4.365655,Variable1Value,Variable2Value
4.367299,Variable1Value,Variable2Value
4.368658,Variable1Value,Variable2Value
4.371289,Variable1Value,Variable2Value
4.373531,Variable1Value,Variable2Value
4.375127,Variable1Value,Variable2Value
4.376643,Variable1Value,Variable2Value
4.378405,Variable1Value,Variable2Value
4.37998,Variable1Value,Variable2Value
4.381402,Variable1Value,Variable2Value
4.382772,Variable1Value,Variable2Value
4.384284,Variable1Value,Variable2Value
4.38591,Variable1Value,Variable2Value
4.387415,Variable1Value,Variable2Value
4.388695,Variable1Value,Variable2Value
4.390079,Variable1Value,Variable2Value
4.391667,Variable1Value,Variable2Value
4.393316,Variable1Value,Variable2Value
4.394734,Variable1Value,Variable2Value
4.39607,Variable1Value,Variable2Value
4.397512,Variable1Value,Variable2Value
4.398849,Variable1Value,Variable2Value
4.400432,Variable1Value,Variable2Value
4.401831,Variable1Value,Variable2Value
4.403156,Variable1Value,Variable2Value
4.40448,Variable1Value,Variable2Value
4.405867,Variable1Value,Variable2Value
4.407373,Variable1Value,Variable2Value
4.409312,Variable1Value,Variable2Value
4.411147,Variable1Value,Variable2Value
4.412934,Variable1Value,Variable2Value
4.414647,Variable1Value,Variable2Value
4.416389,Variable1Value,Variable2Value
4.418048,Variable1Value,Variable2Value
4.419549,Variable1Value,Variable2Value
4.421126,Variable1Value,Variable2Value
4.422663,Variable1Value,Variable2Value
4.424383,Variable1Value,Variable2Value
4.426024,Variable1Value,Variable2Value
4.427448,Variable1Value,Variable2Value
4.42894,Variable1Value,Variable2Value
4.430303,Variable1Value,Variable2Value
4.431821,Variable1Value,Variable2Value
4.433524,Variable1Value,Variable2Value
4.434927,Variable1Value,Variable2Value
4.436261,Variable1Value,Variable2Value
4.437672,Variable1Value,Variable2Value
4.439248,Variable1Value,Variable2Value
4.441379,Variable1Value,Variable2Value
4.443426,Variable1Value,Variable2Value
4.445766,Variable1Value,Variable2Value
4.447237,Variable1Value,Variable2Value
4.448605,Variable1Value,Variable2Value
4.450178,Variable1Value,Variable2Value
4.451705,Variable1Value,Variable2Value
4.453395,Variable1Value,Variable2Value
4.455012,Variable1Value,Variable2Value
4.456431,Variable1Value,Variable2Value
4.457847,Variable1Value,Variable2Value
4.459574,Variable1Value,Variable2Value
4.461058,Variable1Value,Variable2Value
4.462492,Variable1Value,Variable2Value
4.463833,Variable1Value,Variable2Value
4.465175,Variable1Value,Variable2Value
4.466783,Variable1Value,Variable2Value
4.468367,Variable1Value,Variable2Value
4.46973,Variable1Value,Variable2Value
4.471649,Variable1Value,Variable2Value
4.473032,Variable1Value,Variable2Value
4.474609,Variable1Value,Variable2Value
4.476294,Variable1Value,Variable2Value
4.477617,Variable1Value,Variable2Value
4.479065,Variable1Value,Variable2Value
4.480423,Variable1Value,Variable2Value
4.482026,Variable1Value,Variable2Value
4.483718,Variable1Value,Variable2Value
4.485065,Variable1Value,Variable2Value
4.486514,Variable1Value,Variable2Value
4.487887,Variable1Value,Variable2Value
4.489374,Variable1Value,Variable2Value
4.490903,Variable1Value,Variable2Value
4.492554,Variable1Value,Variable2Value
4.493972,Variable1Value,Variable2Value
4.495441,Variable1Value,Variable2Value
4.496912,Variable1Value,Variable2Value
4.498454,Variable1Value,Variable2Value
4.499853,Variable1Value,Variable2Value
4.501269,Variable1Value,Variable2Value
4.502861,Variable1Value,Variable2Value
4.50449,Variable1Value,Variable2Value
4.505935,Variable1Value,Variable2Value
4.507302,Variable1Value,Variable2Value
4.508749,Variable1Value,Variable2Value
4.510273,Variable1Value,Variable2Value
4.511827,Variable1Value,Variable2Value
4.513237,Variable1Value,Variable2Value
4.514671,Variable1Value,Variable2Value
4.516028,Variable1Value,Variable2Value
4.517938,Variable1Value,Variable2Value
4.519752,Variable1Value,Variable2Value
4.521121,Variable1Value,Variable2Value
4.522565,Variable1Value,Variable2Value
4.523933,Variable1Value,Variable2Value
4.525459,Variable1Value,Variable2Value
4.527016,Variable1Value,Variable2Value
4.528445,Variable1Value,Variable2Value
4.52989,Variable1Value,Variable2Value
4.531275,Variable1Value,Variable2Value
4.532712,Variable1Value,Variable2Value
4.534441,Variable1Value,Variable2Value
4.535772,Variable1Value,Variable2Value
4.537162,Variable1Value,Variable2Value
4.538517,Variable1Value,Variable2Value
4.53992,Variable1Value,Variable2Value
4.541513,Variable1Value,Variable2Value
4.542889,Variable1Value,Variable2Value
4.544294,Variable1Value,Variable2Value
4.545684,Variable1Value,Variable2Value
4.547077,Variable1Value,Variable2Value
4.548852,Variable1Value,Variable2Value
4.550281,Variable1Value,Variable2Value
4.551641,Variable1Value,Variable2Value
4.553151,Variable1Value,Variable2Value
4.554561,Variable1Value,Variable2Value
4.55606,Variable1Value,Variable2Value
4.557528,Variable1Value,Variable2Value
4.559313,Variable1Value,Variable2Value
4.560751,Variable1Value,Variable2Value
4.562298,Variable1Value,Variable2Value
4.56383,Variable1Value,Variable2Value
4.56526,Variable1Value,Variable2Value
4.566703,Variable1Value,Variable2Value
4.568166,Variable1Value,Variable2Value
4.569574,Variable1Value,Variable2Value
4.571075,Variable1Value,Variable2Value
4.572564,Variable1Value,Variable2Value
4.573922,Variable1Value,Variable2Value
4.575377,Variable1Value,Variable2Value
4.576765,Variable1Value,Variable2Value
4.578249,Variable1Value,Variable2Value
4.579855,Variable1Value,Variable2Value
4.581276,Variable1Value,Variable2Value
4.582803,Variable1Value,Variable2Value
4.584476,Variable1Value,Variable2Value
4.586129,Variable1Value,Variable2Value
4.587615,Variable1Value,Variable2Value
4.589024,Variable1Value,Variable2Value
4.590321,Variable1Value,Variable2Value
4.591968,Variable1Value,Variable2Value
4.593529,Variable1Value,Variable2Value
4.594976,Variable1Value,Variable2Value
4.596298,Variable1Value,Variable2Value
4.597767,Variable1Value,Variable2Value
4.599271,Variable1Value,Variable2Value
4.600913,Variable1Value,Variable2Value
4.602369,Variable1Value,Variable2Value
4.603694,Variable1Value,Variable2Value
4.604985,Variable1Value,Variable2Value
4.606403,Variable1Value,Variable2Value
4.607994,Variable1Value,Variable2Value
4.609622,Variable1Value,Variable2Value
4.611119,Variable1Value,Variable2Value
4.612628,Variable1Value,Variable2Value
4.614057,Variable1Value,Variable2Value
4.615518,Variable1Value,Variable2Value
4.617002,Variable1Value,Variable2Value
4.618454,Variable1Value,Variable2Value
4.619818,Variable1Value,Variable2Value
4.62134,Variable1Value,Variable2Value
4.622885,Variable1Value,Variable2Value
4.624262,Variable1Value,Variable2Value
4.626312,Variable1Value,Variable2Value
4.62776,Variable1Value,Variable2Value
4.629261,Variable1Value,Variable2Value
4.630878,Variable1Value,Variable2Value
4.632299,Variable1Value,Variable2Value
4.634288,Variable1Value,Variable2Value
4.635769,Variable1Value,Variable2Value
4.637302,Variable1Value,Variable2Value
4.638789,Variable1Value,Variable2Value
4.640238,Variable1Value,Variable2Value
4.642331,Variable1Value,Variable2Value
4.643896,Variable1Value,Variable2Value
4.645325,Variable1Value,Variable2Value
4.647182,Variable1Value,Variable2Value
4.648532,Variable1Value,Variable2Value
4.650716,Variable1Value,Variable2Value
4.653003,Variable1Value,Variable2Value
4.654431,Variable1Value,Variable2Value
4.655872,Variable1Value,Variable2Value
4.658031,Variable1Value,Variable2Value
4.660502,Variable1Value,Variable2Value
4.669317,Variable1Value,Variable2Value
4.671585,Variable1Value,Variable2Value
4.674745,Variable1Value,Variable2Value
4.67696,Variable1Value,Variable2Value
4.678478,Variable1Value,Variable2Value
4.679878,Variable1Value,Variable2Value
4.68166,Variable1Value,Variable2Value
4.683279,Variable1Value,Variable2Value
4.684688,Variable1Value,Variable2Value
4.686149,Variable1Value,Variable2Value
4.687569,Variable1Value,Variable2Value
4.68922,Variable1Value,Variable2Value
4.691684,Variable1Value,Variable2Value
4.693264,Variable1Value,Variable2Value
4.694787,Variable1Value,Variable2Value
4.696154,Variable1Value,Variable2Value
4.698411,Variable1Value,Variable2Value
4.700974,Variable1Value,Variable2Value
4.702464,Variable1Value,Variable2Value
4.704154,Variable1Value,Variable2Value
4.706248,Variable1Value,Variable2Value
4.707669,Variable1Value,Variable2Value
4.709239,Variable1Value,Variable2Value
4.710681,Variable1Value,Variable2Value
4.712366,Variable1Value,Variable2Value
4.714236,Variable1Value,Variable2Value
4.71568,Variable1Value,Variable2Value
4.717515,Variable1Value,Variable2Value
4.718925,Variable1Value,Variable2Value
4.720447,Variable1Value,Variable2Value
4.722428,Variable1Value,Variable2Value
4.723828,Variable1Value,Variable2Value
4.725564,Variable1Value,Variable2Value
4.727089,Variable1Value,Variable2Value
4.728813,Variable1Value,Variable2Value
4.73066,Variable1Value,Variable2Value
4.73206,Variable1Value,Variable2Value
4.733567,Variable1Value,Variable2Value
4.735067,Variable1Value,Variable2Value
4.73688,Variable1Value,Variable2Value
4.738649,Variable1Value,Variable2Value
4.740074,Variable1Value,Variable2Value
4.741576,Variable1Value,Variable2Value
4.743033,Variable1Value,Variable2Value
4.744624,Variable1Value,Variable2Value
4.746611,Variable1Value,Variable2Value
4.747942,Variable1Value,Variable2Value
4.749351,Variable1Value,Variable2Value
4.751395,Variable1Value,Variable2Value
4.753894,Variable1Value,Variable2Value
4.755546,Variable1Value,Variable2Value
4.757042,Variable1Value,Variable2Value
4.75848,Variable1Value,Variable2Value
4.759989,Variable1Value,Variable2Value
4.761882,Variable1Value,Variable2Value
4.763319,Variable1Value,Variable2Value
4.764749,Variable1Value,Variable2Value
4.766442,Variable1Value,Variable2Value
4.767989,Variable1Value,Variable2Value
4.769882,Variable1Value,Variable2Value
4.771457,Variable1Value,Variable2Value
4.772804,Variable1Value,Variable2Value
4.774383,Variable1Value,Variable2Value
4.775905,Variable1Value,Variable2Value
4.77779,Variable1Value,Variable2Value
4.779218,Variable1Value,Variable2Value
4.780652,Variable1Value,Variable2Value
4.782055,Variable1Value,Variable2Value
4.783557,Variable1Value,Variable2Value
4.78599,Variable1Value,Variable2Value
4.787618,Variable1Value,Variable2Value
4.788998,Variable1Value,Variable2Value
4.790399,Variable1Value,Variable2Value
4.791881,Variable1Value,Variable2Value
4.794195,Variable1Value,Variable2Value
4.795756,Variable1Value,Variable2Value
4.797229,Variable1Value,Variable2Value
4.798712,Variable1Value,Variable2Value
4.800396,Variable1Value,Variable2Value
4.802434,Variable1Value,Variable2Value
4.804016,Variable1Value,Variable2Value
4.805467,Variable1Value,Variable2Value
4.8068,Variable1Value,Variable2Value
4.808547,Variable1Value,Variable2Value
4.810528,Variable1Value,Variable2Value
4.812188,Variable1Value,Variable2Value
4.813899,Variable1Value,Variable2Value
4.815586,Variable1Value,Variable2Value
4.817798,Variable1Value,Variable2Value
4.819806,Variable1Value,Variable2Value
4.821424,Variable1Value,Variable2Value
4.823127,Variable1Value,Variable2Value
4.824784,Variable1Value,Variable2Value
4.826238,Variable1Value,Variable2Value
4.828033,Variable1Value,Variable2Value
4.829695,Variable1Value,Variable2Value
4.831193,Variable1Value,Variable2Value
4.833325,Variable1Value,Variable2Value
4.834787,Variable1Value,Variable2Value
4.836372,Variable1Value,Variable2Value
4.837901,Variable1Value,Variable2Value
4.839261,Variable1Value,Variable2Value
4.840702,Variable1Value,Variable2Value
4.842434,Variable1Value,Variable2Value
4.844785,Variable1Value,Variable2Value
4.846413,Variable1Value,Variable2Value
4.848118,Variable1Value,Variable2Value
4.849615,Variable1Value,Variable2Value
4.851171,Variable1Value,Variable2Value
4.852786,Variable1Value,Variable2Value
4.85442,Variable1Value,Variable2Value
4.855789,Variable1Value,Variable2Value
4.857215,Variable1Value,Variable2Value
4.858746,Variable1Value,Variable2Value
4.860134,Variable1Value,Variable2Value
4.861781,Variable1Value,Variable2Value
4.863256,Variable1Value,Variable2Value
4.864683,Variable1Value,Variable2Value
4.866583,Variable1Value,Variable2Value
4.86808,Variable1Value,Variable2Value
4.869788,Variable1Value,Variable2Value
4.871564,Variable1Value,Variable2Value
4.873017,Variable1Value,Variable2Value
4.874545,Variable1Value,Variable2Value
4.876015,Variable1Value,Variable2Value
4.877736,Variable1Value,Variable2Value
4.879105,Variable1Value,Variable2Value
4.880498,Variable1Value,Variable2Value
4.881942,Variable1Value,Variable2Value
4.883482,Variable1Value,Variable2Value
4.885088,Variable1Value,Variable2Value
4.886482,Variable1Value,Variable2Value
4.887809,Variable1Value,Variable2Value
4.88933,Variable1Value,Variable2Value
4.890857,Variable1Value,Variable2Value
4.892608,Variable1Value,Variable2Value
4.894267,Variable1Value,Variable2Value
4.895641,Variable1Value,Variable2Value
4.897068,Variable1Value,Variable2Value
4.898456,Variable1Value,Variable2Value
4.900198,Variable1Value,Variable2Value
4.901909,Variable1Value,Variable2Value
4.903295,Variable1Value,Variable2Value
4.904782,Variable1Value,Variable2Value
4.906363,Variable1Value,Variable2Value
4.908105,Variable1Value,Variable2Value
4.909862,Variable1Value,Variable2Value
4.911221,Variable1Value,Variable2Value
4.912599,Variable1Value,Variable2Value
4.914099,Variable1Value,Variable2Value
4.915637,Variable1Value,Variable2Value
4.917524,Variable1Value,Variable2Value
4.918991,Variable1Value,Variable2Value
4.92063,Variable1Value,Variable2Value
4.922062,Variable1Value,Variable2Value
4.923708,Variable1Value,Variable2Value
4.925467,Variable1Value,Variable2Value
4.926871,Variable1Value,Variable2Value
4.928274,Variable1Value,Variable2Value
4.929793,Variable1Value,Variable2Value
4.931147,Variable1Value,Variable2Value
4.932816,Variable1Value,Variable2Value
4.934289,Variable1Value,Variable2Value
4.935729,Variable1Value,Variable2Value
4.93728,Variable1Value,Variable2Value
4.938822,Variable1Value,Variable2Value
4.940716,Variable1Value,Variable2Value
4.942396,Variable1Value,Variable2Value
4.943846,Variable1Value,Variable2Value
4.945255,Variable1Value,Variable2Value
4.946643,Variable1Value,Variable2Value
4.948186,Variable1Value,Variable2Value
4.949639,Variable1Value,Variable2Value
4.951375,Variable1Value,Variable2Value
4.952951,Variable1Value,Variable2Value
4.954388,Variable1Value,Variable2Value
4.956222,Variable1Value,Variable2Value
4.957571,Variable1Value,Variable2Value
4.959191,Variable1Value,Variable2Value
4.960763,Variable1Value,Variable2Value
4.962529,Variable1Value,Variable2Value
4.964271,Variable1Value,Variable2Value
4.96594,Variable1Value,Variable2Value
4.967507,Variable1Value,Variable2Value
4.968915,Variable1Value,Variable2Value
4.970631,Variable1Value,Variable2Value
4.972192,Variable1Value,Variable2Value
4.973953,Variable1Value,Variable2Value
4.975563,Variable1Value,Variable2Value
4.977023,Variable1Value,Variable2Value
4.978915,Variable1Value,Variable2Value
4.980504,Variable1Value,Variable2Value
4.982124,Variable1Value,Variable2Value
4.983876,Variable1Value,Variable2Value
4.985785,Variable1Value,Variable2Value
4.987299,Variable1Value,Variable2Value
4.989035,Variable1Value,Variable2Value
4.990687,Variable1Value,Variable2Value
4.992206,Variable1Value,Variable2Value
4.994169,Variable1Value,Variable2Value
4.995599,Variable1Value,Variable2Value
4.996964,Variable1Value,Variable2Value
4.998619,Variable1Value,Variable2Value
5.00014,Variable1Value,Variable2Value
5.002319,Variable1Value,Variable2Value
5.003828,Variable1Value,Variable2Value
5.005315,Variable1Value,Variable2Value
5.006923,Variable1Value,Variable2Value
5.008419,Variable1Value,Variable2Value
5.01071,Variable1Value,Variable2Value
5.012099,Variable1Value,Variable2Value
5.013604,Variable1Value,Variable2Value
5.015182,Variable1Value,Variable2Value
5.016625,Variable1Value,Variable2Value
5.018457,Variable1Value,Variable2Value
5.019808,Variable1Value,Variable2Value
5.02125,Variable1Value,Variable2Value
5.022957,Variable1Value,Variable2Value
5.024471,Variable1Value,Variable2Value
5.026635,Variable1Value,Variable2Value
5.028022,Variable1Value,Variable2Value
5.029474,Variable1Value,Variable2Value
5.030948,Variable1Value,Variable2Value
5.032498,Variable1Value,Variable2Value
5.034698,Variable1Value,Variable2Value
5.036143,Variable1Value,Variable2Value
5.0375,Variable1Value,Variable2Value
5.038968,Variable1Value,Variable2Value
5.040344,Variable1Value,Variable2Value
5.042246,Variable1Value,Variable2Value
5.043739,Variable1Value,Variable2Value
5.045177,Variable1Value,Variable2Value
5.046782,Variable1Value,Variable2Value
5.04826,Variable1Value,Variable2Value
5.050229,Variable1Value,Variable2Value
5.05186,Variable1Value,Variable2Value
5.053432,Variable1Value,Variable2Value
5.054978,Variable1Value,Variable2Value
5.056374,Variable1Value,Variable2Value
5.058136,Variable1Value,Variable2Value
5.05984,Variable1Value,Variable2Value
5.061398,Variable1Value,Variable2Value
5.062902,Variable1Value,Variable2Value
5.064284,Variable1Value,Variable2Value
5.066031,Variable1Value,Variable2Value
5.067579,Variable1Value,Variable2Value
5.068985,Variable1Value,Variable2Value
5.070506,Variable1Value,Variable2Value
5.07198,Variable1Value,Variable2Value
5.073819,Variable1Value,Variable2Value
5.07532,Variable1Value,Variable2Value
5.076792,Variable1Value,Variable2Value
5.078314,Variable1Value,Variable2Value
5.079712,Variable1Value,Variable2Value
5.081138,Variable1Value,Variable2Value
5.083166,Variable1Value,Variable2Value
5.084873,Variable1Value,Variable2Value
5.086442,Variable1Value,Variable2Value
5.087787,Variable1Value,Variable2Value
5.089144,Variable1Value,Variable2Value
5.090952,Variable1Value,Variable2Value
5.092659,Variable1Value,Variable2Value
5.094308,Variable1Value,Variable2Value
5.095738,Variable1Value,Variable2Value
5.097104,Variable1Value,Variable2Value
5.098845,Variable1Value,Variable2Value
5.10029,Variable1Value,Variable2Value
5.101876,Variable1Value,Variable2Value
5.103282,Variable1Value,Variable2Value
5.104762,Variable1Value,Variable2Value
5.106661,Variable1Value,Variable2Value
5.109121,Variable1Value,Variable2Value
5.110524,Variable1Value,Variable2Value
5.111897,Variable1Value,Variable2Value
5.113947,Variable1Value,Variable2Value
5.115551,Variable1Value,Variable2Value
5.117018,Variable1Value,Variable2Value
5.118415,Variable1Value,Variable2Value
5.119766,Variable1Value,Variable2Value
5.121199,Variable1Value,Variable2Value
5.123295,Variable1Value,Variable2Value
5.124709,Variable1Value,Variable2Value
5.126301,Variable1Value,Variable2Value
5.127653,Variable1Value,Variable2Value
5.129984,Variable1Value,Variable2Value
5.13162,Variable1Value,Variable2Value
5.133032,Variable1Value,Variable2Value
5.134594,Variable1Value,Variable2Value
5.136004,Variable1Value,Variable2Value
5.137958,Variable1Value,Variable2Value
5.139494,Variable1Value,Variable2Value
5.140817,Variable1Value,Variable2Value
5.142328,Variable1Value,Variable2Value
5.143722,Variable1Value,Variable2Value
5.145741,Variable1Value,Variable2Value
5.14715,Variable1Value,Variable2Value
5.14849,Variable1Value,Variable2Value
5.149855,Variable1Value,Variable2Value
5.151406,Variable1Value,Variable2Value
5.152932,Variable1Value,Variable2Value
5.155264,Variable1Value,Variable2Value
5.156649,Variable1Value,Variable2Value
5.158165,Variable1Value,Variable2Value
5.159685,Variable1Value,Variable2Value
5.161759,Variable1Value,Variable2Value
5.163208,Variable1Value,Variable2Value
5.164558,Variable1Value,Variable2Value
5.166036,Variable1Value,Variable2Value
5.167552,Variable1Value,Variable2Value
5.169773,Variable1Value,Variable2Value
5.171244,Variable1Value,Variable2Value
5.172611,Variable1Value,Variable2Value
5.174258,Variable1Value,Variable2Value
5.176233,Variable1Value,Variable2Value
5.178961,Variable1Value,Variable2Value
5.180398,Variable1Value,Variable2Value
5.189761,Variable1Value,Variable2Value
5.191713,Variable1Value,Variable2Value
5.194089,Variable1Value,Variable2Value
5.195652,Variable1Value,Variable2Value
5.197076,Variable1Value,Variable2Value
5.198441,Variable1Value,Variable2Value
5.200185,Variable1Value,Variable2Value
5.201744,Variable1Value,Variable2Value
5.203424,Variable1Value,Variable2Value
5.204757,Variable1Value,Variable2Value
5.206151,Variable1Value,Variable2Value
5.207846,Variable1Value,Variable2Value
5.209774,Variable1Value,Variable2Value
5.211188,Variable1Value,Variable2Value
5.21263,Variable1Value,Variable2Value
5.214043,Variable1Value,Variable2Value
5.215925,Variable1Value,Variable2Value
5.217852,Variable1Value,Variable2Value
5.219334,Variable1Value,Variable2Value
5.220689,Variable1Value,Variable2Value
5.222053,Variable1Value,Variable2Value
5.223949,Variable1Value,Variable2Value
5.226162,Variable1Value,Variable2Value
5.227728,Variable1Value,Variable2Value
5.22917,Variable1Value,Variable2Value
5.230552,Variable1Value,Variable2Value
5.232242,Variable1Value,Variable2Value
5.233974,Variable1Value,Variable2Value
5.235454,Variable1Value,Variable2Value
5.236795,Variable1Value,Variable2Value
5.238152,Variable1Value,Variable2Value
5.239572,Variable1Value,Variable2Value
5.240872,Variable1Value,Variable2Value
5.242963,Variable1Value,Variable2Value
5.245383,Variable1Value,Variable2Value
5.246831,Variable1Value,Variable2Value
5.248216,Variable1Value,Variable2Value
5.2501,Variable1Value,Variable2Value
5.251844,Variable1Value,Variable2Value
5.253781,Variable1Value,Variable2Value
5.25516,Variable1Value,Variable2Value
5.256524,Variable1Value,Variable2Value
5.258681,Variable1Value,Variable2Value
5.260273,Variable1Value,Variable2Value
